MGRA,length,intcount,estimated_spaces
143,962.7982456545234,1,63.21123175041899
144,1250.000877701593,1,78.95835613910931
145,1572.895748158497,1,254.0
146,559.383759190983,1,50.86076878915454
147,1341.5399389883703,0,128.0
148,5179.672452276559,7,369.86394317434844
149,2320.621009288722,1,95.58167486951373
150,1314.7258939201026,0,61.77339792901408
151,2780.226390892673,4,204.3240336662563
152,532.5295638959519,1,75.47642942425487
153,755.4096524532308,0,139.6704207698486
154,296.1100523304216,1,29.34847910330806
155,1874.0047997608776,1,102.4656896806137
156,2628.561571732882,6,234.42826157524016
157,288.13535559840045,0,50.05872155122767
158,166.2845781426421,0,38.24262635971415
159,1509.054269762646,6,157.0
160,1079.5761596590655,1,69.17431144204411
161,1979.0753260859988,2,348.7654436384512
162,721.0908030071416,2,896.0
163,1214.7976978645856,2,92.93376736589376
164,816.376769996568,2,146.8885198925779
165,815.0358483510296,1,56.20188488276215
166,4343.331821848627,7,319.89264468393986
167,2030.142945690592,3,150.3512161179626
168,339.7496272574936,1,36.528678928899446
169,2223.5265918288424,6,214.24666146978123
170,2605.065058891755,4,194.40923270415837
171,2075.115123023405,3,146.0608077908262
172,0.0,0,0.0
173,1764.940825415648,2,195.837034012045
174,978.27132286468,0,41.721503854171395
175,0.0,0,8.74548352666066
176,1277.7560757876215,1,86.8356739669838
177,3170.12140376286,4,222.13144454102664
178,1036.8990196397615,1,69.96288299641428
179,661.1363429334808,1,48.80323946240263
180,769.8790833323541,1,54.41586627321806
181,854.7816817485821,2,76.48052862464012
182,703.6316427663041,1,115.0
183,6126.463212042935,10,452.5510196311575
184,1416.4451672436264,1,82.8433267768463
185,6842.754596511293,20,697.753446521927
186,877.8920289124951,1,176.0
187,452.795766135679,1,39.56184999380694
188,2289.7577133563286,3,166.3308386711697
189,1122.8324648104851,1,70.67337596130491
190,1134.25759365122,2,143.0
191,191.8688609280345,0,7.508790048731812
192,1910.949953886789,3,144.29233188559914
193,450.16809592056353,2,33.0
194,2436.608601874091,4,200.36598953346683
195,548.803374473398,2,62.77150940209058
196,1225.076065311889,1,111.3456858915729
197,4637.574336520783,6,318.48831949178464
198,934.079433832138,1,129.83009153796183
199,538.0457434195,1,42.24986654025852
200,3401.535741314787,1,179.18937400305504
201,867.6028396497989,2,80.0
202,917.3708161428206,2,118.05604012764711
203,1893.0445028299112,3,144.98006468136242
204,976.5103943014188,2,156.0
205,4276.2714889094,5,293.9004255823633
206,1867.399695478412,4,159.92712933838584
207,812.1068944911901,1,68.8009867794686
208,2624.281072531513,3,177.37310052620518
209,1503.2176021684495,4,183.45912599184982
210,807.9026684477041,3,86.87693997050633
211,304.0643240045243,0,113.46897590514762
212,2570.94363868148,7,365.0086337899902
213,348.0622987103912,2,435.0
214,1045.568922080561,2,92.72554419669152
215,955.4376802899222,1,152.23815342192083
216,210.33332262501636,1,25.425592968131287
217,3098.7864326012927,3,199.72926338516615
218,1404.923078797422,3,129.9876883389947
219,1177.5104469362573,5,145.60508056598337
220,970.294295335082,0,44.33943622107202
221,714.9613744272947,0,32.862554630886855
222,966.1328740894,3,103.39503246613647
223,1193.031083285964,2,93.91847275485968
224,79.55408371754247,0,101.0
225,6898.703058053273,9,464.65483822355253
226,639.3714440990309,0,37.36605534881537
227,894.3621971941004,0,41.984777565136724
228,843.5770823881982,1,143.69702882721973
229,1159.281536064216,4,204.72601986897126
230,2527.198609066773,3,166.64635978668537
231,1947.5671762273032,3,154.63282144978388
232,1214.2631316116338,2,166.0
233,792.1310397553048,1,73.72636795386273
234,362.6208867554428,0,30.433280850714112
235,1330.537357371586,1,84.05090388616539
236,1426.6646261615774,2,110.5619028542754
237,779.2186579753713,1,60.0
238,981.767211344305,7,409.0
239,1454.4137638187708,3,120.27692692758232
240,691.3691207853668,1,153.0
241,696.7116942231256,2,166.8510117684833
242,1057.9741886496154,1,70.92907672886572
243,4053.8178604449367,5,280.6197090649015
244,4711.621496052658,6,318.7201664399279
245,7.364877958571463,0,16.443602047896118
246,1600.2966625942406,2,141.2406764730913
247,645.7738429265173,1,47.05486931328161
248,995.4236445245608,1,64.25030622132694
249,658.4187896127092,1,50.853184394950325
250,1077.722491006889,0,113.91107201565741
251,989.2160731470144,3,100.36364151926601
252,4936.044750209014,4,291.7414932356096
253,1619.2937322126272,2,111.14788630050353
254,674.1425849330525,0,27.399931546089054
255,896.9406374136894,0,70.88063800940593
256,2562.701258379165,4,187.62730581541234
257,1737.2510021321175,2,215.4033015686777
258,1300.7260340704545,5,167.07186390359817
259,732.2888831629696,3,89.21053097216013
260,465.9637638021353,1,38.593518344849414
261,1872.739680229146,1,577.6783549235118
262,852.6142085836913,1,119.02389511517889
263,541.2822641705122,0,351.0
264,959.9655306120696,2,79.63176664734218
265,372.08061485659823,1,41.553072833693165
266,746.1293852173166,1,49.528968221881215
267,4049.259981329946,6,302.0114034702001
268,877.6608057008489,1,60.05083886717174
269,1170.080063020276,1,71.1555357577336
270,1241.754221521623,1,108.85415394317589
271,1949.0368221206777,2,123.75678786421818
272,747.8312053875404,0,463.13874975640357
273,916.6709202770236,2,101.158462952855
274,1089.7518677251946,0,55.8191655361973
275,339.73353161056025,1,167.0
276,2447.835037521146,1,138.31806928587702
277,450.7171321257274,1,106.11985998522464
278,1972.832034332344,4,242.15487024807283
279,481.794913708645,0,34.88396359519159
280,727.8926101588921,2,90.04025623297824
281,989.960370530212,0,46.112176262906566
282,1103.3056734717995,1,178.0
283,850.5124585563423,2,128.48522083571737
284,1731.9878509111236,4,149.1905113212604
285,5855.757501653618,9,436.5368576333149
286,3801.837266540291,7,306.2048166728987
287,6387.846893876904,7,424.2691513521252
288,1059.2206334814382,3,385.0
289,1141.7515835789552,2,92.40121758934208
290,411.07440728224304,0,86.0
291,0.0,0,0.0
292,1031.2055911927785,2,125.0
293,747.8717585737877,2,91.36909915012633
294,1265.095778267775,2,76.0
295,208.74477766213312,1,145.0
296,2434.340304495592,6,226.6965741420309
297,3220.82004406379,5,269.35087257080227
298,835.849101207856,2,75.13413439766508
299,744.8090146591958,1,55.1070738221463
300,1193.9808871247378,3,410.0
301,1575.7399854663593,5,163.44160960744586
302,575.1023597797966,0,24.480866167001995
303,2427.209698206761,4,452.0
304,258.8771283162319,1,29.86218959614741
305,822.4592973861593,2,115.0
306,1536.109513364196,2,109.44020810680888
307,1869.4331863038408,1,102.97141028094029
308,7949.646341082816,11,584.2203941346454
309,1079.912912850639,0,65.43409367992362
310,967.9674749265864,1,63.669608346983416
311,1841.622404434069,1,104.23211700680518
312,2646.2944557805586,9,373.1373172729733
313,609.7241486129205,2,71.15151315487216
314,849.279503920974,0,41.073691979521655
315,721.258115250595,0,35.2877555191387
316,1144.9409594953572,1,68.23424783566347
317,917.9866034828168,1,62.68307536420116
318,961.3387151889858,1,95.57433942622873
319,1244.6477226031532,3,111.85922515629191
320,1487.8803382950225,3,131.7827534685028
321,1446.6856063583086,4,140.7180204066296
322,1202.4205613255604,1,97.19178965963353
323,499.6389792100229,0,100.57074779854034
324,3518.9616738851896,5,255.41138209237616
325,569.6475008250055,1,62.4903204825481
326,2864.8322345004294,6,243.72745551959235
327,1331.2730983513366,0,0.0
328,2227.458570431329,3,159.28643490566702
329,2308.4723029920942,1,119.46821230915621
330,760.9436998782364,0,33.313795403042725
331,379.80340957108695,0,26.956641926854502
332,647.3331047591641,0,49.61301579924081
333,3089.414733134738,4,218.58188983792925
334,2374.6462858525456,2,150.16154591632034
335,1230.7154959449072,3,260.22138002998696
336,945.2127901151662,0,54.642162007223746
337,1619.032546257179,2,109.23660594829549
338,500.4076950440844,1,185.0
339,1230.5274812800003,2,73.0
340,344.2661500140786,1,40.29341201253327
341,1437.1440325105746,1,84.74561980110268
342,773.3777608603175,0,248.0
343,2339.82259028646,0,104.1783783473694
344,1346.2218090551469,2,95.43940630624662
345,12581.780913717912,50,1873.9213125052593
346,2434.6168282450985,4,190.37731132554333
347,9688.057749901467,14,830.7847348832711
348,1358.807672760989,1,80.05525878521378
349,754.9741554640248,0,38.79546005676241
350,2649.852657632097,4,941.0
351,537.5915388237181,0,25.418722410473812
352,46.17806775941276,0,2.395859561110037
353,1904.0410430018528,3,143.6911915433304
354,259.1549522524929,3,66.78910740701872
355,1386.5987375941588,1,84.20680936543002
356,1064.308943242487,1,83.04602836641818
357,1243.3343614386856,1,129.5715735525693
358,454.9258125593212,1,45.919678033349946
359,349.3312368666213,0,30.22677934792319
360,826.897818871535,0,38.215397804400475
361,1220.357827011755,2,96.44200066075419
362,689.243265302928,1,141.88392323403193
363,4628.773087047785,3,272.0803462020189
364,1999.893015489272,3,143.26558871708454
365,3046.109104121288,2,186.72188465669038
366,642.0835029591467,2,68.0957392752103
367,3198.01727240857,3,210.58137914628315
368,355.2750326932996,1,32.51213364581508
369,727.0574227331654,0,40.12295553943282
370,479.6473477631038,1,46.70504589977595
371,936.1091212110642,0,20.0
372,1043.0852207952253,1,66.52328141775574
373,1116.119008136914,3,114.78946546795044
374,943.6409646303108,2,19.0
375,1034.3246527024246,1,63.82035362746594
376,508.0238790588752,1,49.72265178823566
377,590.6117121925408,1,116.0
378,1643.1290254211865,1,132.2978231339868
379,396.1644985494879,2,59.0838940347826
380,4246.125762723845,7,426.00683874893525
381,9125.18022689802,3,448.0087867965465
382,1938.356908214745,7,252.86242001003646
383,1338.1278430566742,4,133.86320865954232
384,1875.394981521632,3,141.89816277374405
385,3005.2206939090506,3,193.78704620235308
386,501.1681438593357,0,19.830453965385846
387,130.8858827559784,0,112.0
388,1028.3202881838108,2,84.39026557093526
389,1103.4909772547994,1,73.32237332657364
390,2478.717983024006,8,270.49682872878054
391,1336.095595616791,1,741.2981989309304
392,669.7017941379836,1,40.0
393,1822.7085740572504,3,264.83156541141847
394,470.9238833467937,1,49.49186221445932
395,3183.752168407287,4,226.93816168817085
396,307.2683377870437,1,32.59842481040569
397,1516.4233145630903,2,108.25319439568044
398,2538.289044435024,5,208.93615346219138
399,6165.502297749818,11,458.5279640236997
400,811.5733124791855,2,93.14428384724818
401,806.9026068633767,0,364.0
402,1660.1120754977808,2,435.0
403,2078.457586755592,5,204.03038251039436
404,831.6148835138058,3,98.9738942117372
405,919.2781282164352,0,43.334806124112404
406,3409.3137445517814,8,306.2949133102005
407,375.85976838267663,0,133.0
408,2272.649135344805,1,126.12397602216058
409,352.84853372841894,0,16.580622495533184
410,7122.018984076522,14,722.7347719344721
411,222.7528871428641,1,94.0
412,589.4544197183754,0,29.305275302314314
413,1457.2833660275337,3,123.16891102466398
414,773.4011669733463,1,57.28491235775166
415,1288.6620361424275,2,151.42851983295355
416,1404.75905028133,4,132.86234755357026
417,1152.2004731331597,1,68.53109768081627
418,774.5964317043049,1,70.0
419,2809.58506560501,4,201.15477109716034
420,1120.704963680261,1,125.76947737785761
421,607.201563148915,1,57.967664127891595
422,951.6109986732909,0,45.09240627500833
423,1054.9475744761696,2,128.51179451249124
424,1897.5051577353947,2,145.51872459836903
425,589.8319654844927,0,42.7648259048446
426,1387.7115146494075,2,203.69789683317427
427,2842.126474036085,4,244.5733658746207
428,968.0323022769924,1,66.04573614260262
429,2219.5350160716803,2,140.93560065850517
430,1186.6623743790506,0,150.0
431,375.7012953805392,1,42.0
432,1032.3455854418717,1,66.20540681602881
433,843.7621806966731,1,58.36738070124297
434,472.9137693878871,1,39.56159276712168
435,685.2114169771712,2,81.5224094574778
436,979.0168316594254,1,50.0
437,865.7502280949287,0,305.0
438,1964.3000948478525,3,143.58009593989794
439,407.6519796350054,1,62.01478162217664
440,132.67286094779365,1,71.54816423697069
441,1421.6738778203178,0,61.965833347028486
442,1396.599076057861,1,100.39035544966715
443,1688.000419180299,3,129.05653363241274
444,2100.3095186419887,1,110.19548341744873
445,1613.0566397337702,2,625.7094145675164
446,1318.9901400706435,3,149.019117535884
447,1301.7954929636312,1,76.82385153463244
448,1037.386177969306,1,78.81237900002803
449,1005.0118163492496,1,44.0
450,1640.668896208365,2,113.5087490586234
451,659.2837706701625,1,52.39749279243952
452,323.2933812045403,0,42.048499116990996
453,459.4701965167996,3,65.0
454,1359.5245935609046,0,309.7272990050646
455,1506.9455017463645,2,115.39956893718312
456,1165.9186034458485,2,125.26235402786992
457,1018.8219838196096,2,167.0
458,2372.545152409216,2,156.01136936844298
459,918.634831214693,0,49.71388276380748
460,1528.429644985616,2,107.54393109388823
461,1740.7163374127274,1,93.28986217879324
462,413.6706907828338,0,19.253954347141782
463,1296.414614491319,3,119.95908784402725
464,3611.580695927048,3,220.02903087485876
465,1009.7699719228236,2,96.0
466,1705.6318607890353,2,116.57257053121297
467,659.6144574603827,1,0.0
468,826.8404649937273,2,92.21314935712581
469,746.338771418534,0,34.94614737946325
470,546.3501782356775,1,0.0
471,269.4290382417859,1,149.0
472,0.0,0,0.0
473,1141.2319609310964,3,106.67932685377086
474,1402.5655502435618,2,126.68586684031754
475,652.378459938949,1,95.0
476,516.1909013415215,0,22.94355761504808
477,1366.643032157527,6,173.18320526045505
478,728.9648292384385,0,33.81156033550215
479,636.9804372682388,1,46.671607143492295
480,870.9053589278024,2,513.5337915983032
481,813.3685970935197,0,39.122366040732125
482,5013.8349359582935,9,398.67164061002853
483,2705.822996716928,0,160.49349724296565
484,0.2464929418984089,0,0.0
485,1423.2278795079,1,81.91918001844682
486,2279.608576775612,3,823.7963604147183
487,3669.332889196037,1,155.9586632116626
488,4161.070414525349,3,245.06889490178682
489,1688.1823244239515,5,171.1537692802917
490,862.4674863546322,1,105.0
491,1169.9149942303277,2,268.5362283580379
492,4542.73385734319,8,358.19174751745675
493,1340.137559973474,4,146.0
494,761.5575890674453,3,21.0
495,1372.00990992773,4,135.8833932867125
496,378.0133667713712,0,17.46627917531529
497,2286.077982799,2,149.4275109527247
498,210.70870004981973,0,10.656657305937019
499,2139.627745570761,1,143.43368596519934
500,1534.914081364625,3,216.2933191756245
501,2548.3704860229877,2,297.150516612869
502,1813.8806863152247,2,115.83250800541393
503,958.6857917713692,2,82.46341124920161
504,618.2044084434448,0,28.61695677980237
505,973.8513005349222,2,81.51113849138994
506,958.7940285616836,2,224.0
507,381.6685919599253,0,20.079433362111097
508,166.0385634330652,0,23.22290877872323
509,708.8855835716747,2,69.94314693209047
510,1179.569112472842,0,56.890199009227786
511,632.3680555724811,0,183.80351286290406
512,1019.235363200215,2,105.91771990158382
513,3257.7979639607543,5,232.61247797185632
514,2709.2395743099287,6,263.45791661302354
515,336.6558365321953,1,33.00696652007474
516,1230.3109297204396,1,82.12787638439194
517,7485.03304454456,8,496.2793688494912
518,1388.691067092604,3,126.28607736983778
519,547.8121826874319,0,119.0
520,566.7628593550095,1,126.0
521,374.1716872540696,0,16.972943210733355
522,480.6997978465515,1,6.0
523,1049.3843773789251,0,33.367344220611926
524,523.2619465447624,1,58.780882942956445
525,437.75887556138827,1,36.711879586984566
526,166.23763715588498,0,11.019220740898637
527,720.760165084444,1,24.0
528,1084.4786623764066,1,124.0
529,870.823915218234,2,74.83346485251508
530,1938.6337914759972,3,147.30535466359723
531,1796.8666475740315,0,104.2369968176659
532,958.388464038684,1,63.4259273107651
533,627.2497708952778,1,52.81174624420884
534,2429.670947731705,5,205.2931855478485
535,1221.5697975697767,1,361.0
536,811.02078146415,2,75.3598734346619
537,741.026012689036,1,55.492380388967476
538,2049.548627145363,4,162.34576105060555
539,1679.594063759777,3,127.60673133320635
540,1056.9942445832608,1,96.85134048988321
541,953.382013463938,2,173.56089744427737
542,1639.65441463318,2,270.0
543,1321.3532849103906,4,354.0
544,721.0097751518476,2,68.59574015068746
545,2300.228230019861,1,350.09490771631323
546,795.5294592446108,2,74.55137075311998
547,1058.942968340196,2,85.49381178225576
548,1463.0430265606217,5,160.89907222915463
549,595.6122394764038,0,80.8998502923061
550,1086.5945527051654,1,70.65775547942118
551,582.2459240678008,0,386.0
552,4287.866527154849,3,266.7071432052728
553,86.87232187334388,1,19.45091800935822
554,1254.5071269193727,1,125.05545775002328
555,1803.3607463741985,1,103.68268668090951
556,2278.8937440648774,2,309.5421161857936
557,800.1216706305779,1,55.161301421226966
558,3091.743554345268,6,919.8155633848709
559,527.3413480587359,1,137.0
560,305.1538054861708,1,13.0
561,632.0388990799644,0,171.54462225137047
562,642.5415719209136,1,52.52251547757464
563,1036.7439361143183,1,82.63368386445758
564,668.9052497460405,1,220.0
565,225.76815444438293,1,72.43401162470859
566,2349.7509329924133,3,163.19852361785647
567,646.9249840859142,1,70.28044842574901
568,1656.9159130944477,3,132.7182836850253
569,2081.200875519749,1,114.28639403490814
570,773.5624641465897,1,54.7884793544535
571,1034.3124156922595,1,66.86126174182445
572,1583.449501075691,2,114.2392236074243
573,1127.206606484399,1,137.98573652784196
574,987.8275754947816,3,234.0
575,908.646214765195,3,327.0
576,624.3705619449898,1,49.91494180370526
577,985.2898992422388,3,111.36347219714528
578,1512.2719238487946,1,88.26187009201738
579,3773.220200688536,6,275.7039830827098
580,565.673892530639,0,44.778109305653906
581,1349.4670838387865,1,84.02462929989963
582,837.1125931962158,0,130.04182780919282
583,1028.5761280297131,1,83.95925061664573
584,836.2039364659919,0,42.06333411806823
585,903.630587551964,1,58.79377720438555
586,590.7826212451444,1,47.22979014037748
587,867.1842651847029,2,85.33032602515752
588,3166.115039827301,1,164.98648774189735
589,1663.9696656890012,4,115.0
590,1825.875630537905,2,124.46956165444932
591,613.4363887354418,0,30.104536980395707
592,2437.7561030157303,2,148.60517333901234
593,0.0,0,0.0
594,880.0696792375898,1,59.3161227507486
595,1621.232905074771,1,90.21625036554298
596,970.1921723496588,2,78.88365479508913
597,809.3126850062973,0,36.56218906877593
598,7.383307755048255,1,17.58752415416133
599,1141.3727238502731,2,137.66914251291598
600,1776.324628025905,1,103.32121423916455
601,531.5663040006667,0,42.75895716670922
602,329.84890372573767,0,16.03628006792023
603,375.1397768226628,0,397.0
604,544.3898577929938,1,220.0
605,2466.0900529664696,3,186.24664492286837
606,1722.712816774662,4,205.66268057568422
607,1884.1315557544483,2,123.54224753021461
608,0.0,0,21.882592717460884
609,1091.712093969962,2,97.880874850034
610,685.7762595288154,1,74.95014599056043
611,3338.062516271813,2,224.44772222366362
612,537.9827639610443,0,10.738600891684449
613,562.0622427617109,1,41.084108582992926
614,1060.7526992414366,3,104.76390261336168
615,907.3878535626778,2,94.19065596295283
616,869.4789647780217,2,97.72877147692745
617,2378.2533208244217,4,193.5978302361793
618,580.3938226919784,1,264.0
619,949.9638503332131,1,6.0
620,1209.6198962012445,2,150.52909908385095
621,706.6672500476935,0,563.6850551616122
622,2097.2415815218706,2,197.06302209337352
623,757.7011311742283,1,76.24738563419182
624,4025.382605787693,1,207.94546500440353
625,4584.034867983753,2,229.28662968803093
626,458.8654179745439,1,89.0325722354784
627,1583.849775474887,2,217.42080023928926
628,1250.3365765654926,2,117.3412829633896
629,1776.2233429709167,4,155.09354479017915
630,4185.409258566273,6,305.1171683661231
631,1174.2680975938663,3,188.5835252739861
632,2218.788441935152,4,225.52014767869684
633,1666.6278518675742,1,96.01476947139523
634,722.3496593923336,2,75.56037231971985
635,660.8828190686735,1,323.0
636,627.5639142191167,2,81.45986735400193
637,364.2594962957535,0,73.0
638,975.23123535967,2,70.0
639,729.0640340223628,1,51.307763955555835
640,1347.980923837256,3,129.94404772845675
641,755.2880682821223,1,44.42557726324201
642,441.3552159488708,1,206.86340910318336
643,1227.946902136316,3,962.918452929397
644,1561.261164302814,0,69.87610905588359
645,754.460402473446,5,198.6116665432618
646,647.4219049481984,0,32.605218436867396
647,3041.609337497218,3,197.0820324800502
648,1047.7255276044098,2,242.0
649,598.1335230139354,0,26.6635355318181
650,20.583248132317777,0,8.48589956419398
651,1639.9928069491518,2,291.0
652,949.1162398599034,1,61.19420551875717
653,1193.3017019133315,4,129.28219252939218
654,1047.3045565650475,1,93.01558777132435
655,1186.7538880921015,3,125.22461801160559
656,3590.765115379106,2,191.62255783943613
657,523.7746790482072,3,79.14247942142327
658,1342.6944356173924,1,76.66374268739823
659,3912.498972324374,2,213.83825946962463
660,1000.0744124854792,1,198.7093930343312
661,1767.641380772721,4,182.93792572430357
662,1126.8490856248948,0,1.400500721435293
663,193.8922019372306,1,27.34345604365251
664,944.6246313637766,3,98.6036503012538
665,575.9816828860974,0,27.684394437189688
666,674.3052340191966,1,47.0
667,926.1666321502438,1,83.28701672116463
668,1291.8034730023946,1,78.48700223197189
669,1919.0487196133824,3,145.39823742768266
670,658.9603353483324,1,110.69685175617266
671,725.0671812700031,1,6.0
672,1368.1964553442735,2,100.47057400446259
673,2075.008943231943,2,225.8186096238879
674,1317.5193559304726,1,194.87183957096047
675,1173.2002731474945,0,92.95951308173574
676,4723.747135021559,5,316.8064241383617
677,567.0866932019393,1,44.49682823699735
678,1114.0726738982246,2,90.4651857759666
679,856.9792630159561,1,134.29467901832345
680,2161.4346417546467,4,174.80151016408587
681,679.330723488752,3,125.36447694123797
682,193.271177331376,0,10.0
683,673.4590993419629,1,49.97869230769813
684,1899.6494576585408,2,183.82984803310973
685,3451.9993631506786,1,125.09638080394222
686,5191.229539341841,7,500.7074226631477
687,1392.6300579356737,5,159.68323966902204
688,1423.6837910188203,2,394.36950170762645
689,594.1308455713704,1,47.26188135588638
690,3556.6340010070207,3,220.46718531572205
691,776.501995723656,1,51.828121097557016
692,861.3663660871407,0,40.8169422456635
693,1873.334241606677,2,123.98436058638737
694,1339.6456984893402,2,101.09575973979022
695,810.5702774916948,3,138.0
696,1498.0093744316057,5,165.6348710151835
697,1597.4557381739487,2,125.83133103140902
698,1281.120376823953,1,92.01044712959563
699,595.7774383462342,1,44.88917818471718
700,2081.936991737198,2,131.69158876781884
701,584.0115971605169,1,45.992356892351
702,191.60979650191845,0,103.0
703,710.7502534129483,1,0.0
704,620.3257979020095,1,68.65342148808506
705,1793.6320497404092,2,120.43035225147425
706,4872.937064666629,6,339.9402605950528
707,1032.8469561502975,4,177.0
708,344.2891767161818,1,422.0
709,623.9329602496358,0,28.450387924939502
710,2488.7906829298545,5,373.0019877614555
711,1719.4190737615477,3,139.74151255098656
712,906.227839019108,2,154.0
713,1557.6337029230283,2,110.34149646037301
714,1297.6464246557848,2,94.22777578532828
715,970.7089161995192,2,225.0
716,935.837821023256,0,40.95050746628245
717,1808.4609945890095,3,140.23066194763837
